-2.191, -3.604, 90.0, 1
-2.131, 2.044, 90.0, 1
-0.911, 2.936, 0.0, 1
-0.794, 2.908, 0.0, 1
-0.226, 1.600, -90.0, 1
-0.226, 1.058, -90.0, 1
-1.043, 0.200, -180.0, 1
-1.338, 0.249, -180.0, 1
-2.629, -1.002, -90.0, 1
-2.635, -4.088, -90.0, 1
-1.598, -4.916, 0.0, 1
-1.224, -4.910, 0.0, 1
-0.193, -5.391, 0.0, 1
0.566, -4.542, 90.0, 1
0.132, -3.282, 90.0, 1
-0.642, -2.594, 180.0, 1
